crystal_id,canary_id,name,reason
2375,2375,red cushioned chair,same-id-same-name
2376,2376,red cushioned chair,same-id-same-name
2377,2377,red cushioned chair,same-id-same-name
2378,2378,green cushioned chair,same-id-same-name
2379,2379,green cushioned chair,same-id-same-name
2380,2380,green cushioned chair,same-id-same-name
2381,2381,green cushioned chair,same-id-same-name
2382,2382,rocking chair,same-id-same-name
2383,2383,rocking chair,same-id-same-name
2384,2384,rocking chair,same-id-same-name
2385,2385,rocking chair,same-id-same-name
2386,2386,small purple pillow,same-id-same-name
2387,2387,small green pillow,same-id-same-name
2388,2388,small red pillow,same-id-same-name
2389,2389,small blue pillow,same-id-same-name
2390,2390,small orange pillow,same-id-same-name
2391,2391,small turquoise pillow,same-id-same-name
2392,2392,small white pillow,same-id-same-name
2393,2393,heart pillow,same-id-same-name
2394,2394,blue pillow,same-id-same-name
2395,2395,red pillow,same-id-same-name
2396,2396,green pillow,same-id-same-name
2397,2397,yellow pillow,same-id-same-name
2398,2398,round blue pillow,same-id-same-name
2399,2399,round red pillow,same-id-same-name
2400,2400,round purple pillow,same-id-same-name
2401,2401,round turquoise pillow,same-id-same-name
2418,2418,tusk chair,same-id-same-name
2419,2419,tusk chair,same-id-same-name
2420,2420,tusk chair,same-id-same-name
2421,2421,tusk chair,same-id-same-name
2422,2422,ivory chair,same-id-same-name
2423,2423,ivory chair,same-id-same-name
2424,2424,ivory chair,same-id-same-name
2425,2425,ivory chair,same-id-same-name
2426,2426,small trunk,same-id-same-name
2431,2431,drawers,same-id-same-name
2432,2432,drawers,same-id-same-name
2433,2433,drawers,same-id-same-name
2434,2434,drawers,same-id-same-name
2441,2441,dresser,same-id-same-name
2442,2442,dresser,same-id-same-name
2443,2443,dresser,same-id-same-name
2444,2444,dresser,same-id-same-name
2445,2445,pendulum clock,same-id-same-name
2446,2446,pendulum clock,same-id-same-name
2447,2447,pendulum clock,same-id-same-name
2448,2448,pendulum clock,same-id-same-name
2449,2449,locker,same-id-same-name
2450,2450,locker,same-id-same-name
2451,2451,locker,same-id-same-name
2452,2452,locker,same-id-same-name
2453,2453,standing mirror,same-id-same-name
2454,2454,standing mirror,same-id-same-name
2465,2465,bamboo drawer,same-id-same-name
2466,2466,bamboo drawer,same-id-same-name
2467,2467,bamboo drawer,same-id-same-name
2468,2468,bamboo drawer,same-id-same-name
2469,2469,box,same-id-same-name
2471,2471,crate,same-id-same-name
2472,2472,chest,same-id-same-name
2473,2473,box,same-id-same-name
2474,2474,wooden coffin,same-id-same-name
2475,2475,wooden coffin,same-id-same-name
2476,2476,wooden coffin,same-id-same-name
2477,2477,wooden coffin,same-id-same-name
2478,2478,treasure chest,same-id-same-name
2479,2479,RESERVED SPRITE,same-id-same-name
2480,2480,chest,same-id-same-name
2481,2481,chest,same-id-same-name
2482,2482,chest,same-id-same-name
2483,2483,large trunk,same-id-same-name
2484,2484,large trunk,same-id-same-name
2485,2485,large trunk,same-id-same-name
2486,2486,large trunk,same-id-same-name
2487,2487,bed,same-id-same-name
2488,2488,bed,same-id-same-name
2489,2489,cot,same-id-same-name
2490,2490,cot,same-id-same-name
2491,2491,cot,same-id-same-name
2492,2492,cot,same-id-same-name
2493,2493,bed,same-id-same-name
2494,2494,bed,same-id-same-name
2495,2495,bed,same-id-same-name
2496,2496,bed,same-id-same-name
2497,2497,bed,same-id-same-name
2498,2498,bed,same-id-same-name
2499,2499,cot,same-id-same-name
2500,2500,cot,same-id-same-name
2501,2501,cot,same-id-same-name
2502,2502,cot,same-id-same-name
2503,2503,hammock,same-id-same-name
2504,2504,hammock,same-id-same-name
2505,2505,hammock,same-id-same-name
2506,2506,hammock,same-id-same-name
2507,2507,hammock,same-id-same-name
2508,2508,hammock,same-id-same-name
2509,2509,hammock,same-id-same-name
2510,2510,hammock,same-id-same-name
2519,2519,barrel,same-id-same-name
2520,2520,beer cask,same-id-same-name
2521,2521,wine cask,same-id-same-name
2522,2522,lemonade cask,same-id-same-name
2523,2523,barrel,same-id-same-name
2524,2524,trough,same-id-same-name
2525,2525,small cask,same-id-same-name
2526,2526,dustbin,same-id-same-name
2595,2595,badger fur,same-id-same-name
2596,2596,painting,same-id-same-name
2597,2597,blackboard,same-id-same-name
2598,2598,blackboard,same-id-same-name
2601,2601,painting,same-id-same-name
2602,2602,blackboard,same-id-same-name
2605,2605,blackboard,same-id-same-name
2606,2606,banner,same-id-same-name
2635,2635,wall mirror,same-id-same-name
2638,2638,wall mirror,same-id-same-name
2644,2644,purple tapestry,same-id-same-name
2647,2647,green tapestry,same-id-same-name
2650,2650,yellow tapestry,same-id-same-name
2653,2653,orange tapestry,same-id-same-name
2656,2656,red tapestry,same-id-same-name
2659,2659,blue tapestry,same-id-same-name
2660,2660,cuckoo clock,same-id-same-name
2661,2661,cuckoo clock,same-id-same-name
2662,2662,cuckoo clock,same-id-same-name
2663,2663,cuckoo clock,same-id-same-name
2664,2664,cuckoo clock,same-id-same-name
2667,2667,white tapestry,same-id-same-name
2668,2668,cuckoo clock,same-id-same-name
2727,2727,earth,same-id-same-name
2731,2731,earth,same-id-same-name
2742,2742,pile of chopped wood,same-id-same-name
2743,2743,block of wood,same-id-same-name
2744,2744,some pieces of wood,same-id-same-name
2771,2771,sundial,same-id-same-name
2775,2775,red cushioned chair kit,same-id-same-name
2776,2776,green cushioned chair kit,same-id-same-name
2777,2777,wooden chair kit,same-id-same-name
2778,2778,rocking chair kit,same-id-same-name
2779,2779,sofa chair kit,same-id-same-name
2780,2780,tusk chair kit,same-id-same-name
2781,2781,ivory chair kit,same-id-same-name
2782,2782,small table kit,same-id-same-name
2783,2783,round table kit,same-id-same-name
2784,2784,square table kit,same-id-same-name
2785,2785,big table kit,same-id-same-name
2786,2786,stone table kit,same-id-same-name
2787,2787,tusk table kit,same-id-same-name
2788,2788,bamboo table kit,same-id-same-name
2789,2789,drawer kit,same-id-same-name
2790,2790,dresser kit,same-id-same-name
2791,2791,locker kit,same-id-same-name
2792,2792,trough kit,same-id-same-name
2793,2793,barrel kit,same-id-same-name
2794,2794,trunk kit,same-id-same-name
2795,2795,bamboo drawer kit,same-id-same-name
2796,2796,birdcage kit,same-id-same-name
2797,2797,globe kit,same-id-same-name
2798,2798,table lamp kit,same-id-same-name
2799,2799,telescope kit,same-id-same-name
2800,2800,rocking horse kit,same-id-same-name
2801,2801,pendulum clock kit,same-id-same-name
2802,2802,knight statue kit,same-id-same-name
2803,2803,minotaur statue kit,same-id-same-name
2804,2804,goblin statue kit,same-id-same-name
2805,2805,large amphora kit,same-id-same-name
2806,2806,coal basin kit,same-id-same-name
2807,2807,piano kit,same-id-same-name
2808,2808,harp kit,same-id-same-name
2809,2809,trunk chair kit,same-id-same-name
2810,2810,trunk table kit,same-id-same-name
2811,2811,indoor plant kit,same-id-same-name
2812,2812,christmas tree package,same-id-same-name
2813,2813,blank paper,same-id-same-name
2814,2814,parchment,same-id-same-name
2815,2815,scroll,same-id-same-name
2816,2816,book,same-id-same-name
2817,2817,blank parchment,same-id-same-name
2818,2818,document,same-id-same-name
2819,2819,parchment,same-id-same-name
2820,2820,sheet of paper,same-id-same-name
2821,2821,book,same-id-same-name
2822,2822,map,same-id-same-name
2823,2823,map,same-id-same-name
2833,2833,parchment,same-id-same-name
2834,2834,document,same-id-same-name
2835,2835,parchment,same-id-same-name
2836,2836,holy Tible,same-id-same-name
2837,2837,book,same-id-same-name
2838,2838,book,same-id-same-name
2839,2839,book,same-id-same-name
2840,2840,book,same-id-same-name
2841,2841,book,same-id-same-name
2842,2842,book,same-id-same-name
2843,2843,book,same-id-same-name
2844,2844,book,same-id-same-name
2845,2845,book,same-id-same-name
2846,2846,book,same-id-same-name
2847,2847,book,same-id-same-name
2848,2848,purple tome,same-id-same-name
2849,2849,green tome,same-id-same-name
2850,2850,blue tome,same-id-same-name
2851,2851,grey tome,same-id-same-name
2852,2852,red tome,same-id-same-name
2853,2853,bag,same-id-same-name
2854,2854,backpack,same-id-same-name
2855,2855,basket,same-id-same-name
2856,2856,present,same-id-same-name
2857,2857,green bag,same-id-same-name
2858,2858,yellow bag,same-id-same-name
2859,2859,red bag,same-id-same-name
2860,2860,purple bag,same-id-same-name
2861,2861,blue bag,same-id-same-name
2862,2862,grey bag,same-id-same-name
2863,2863,golden bag,same-id-same-name
2864,2864,camouflage bag,same-id-same-name
2865,2865,green backpack,same-id-same-name
2866,2866,yellow backpack,same-id-same-name
2867,2867,red backpack,same-id-same-name
2868,2868,purple backpack,same-id-same-name
2869,2869,blue backpack,same-id-same-name
2870,2870,grey backpack,same-id-same-name
2871,2871,golden backpack,same-id-same-name
2872,2872,camouflage backpack,same-id-same-name
2873,2873,bucket,same-id-same-name
2874,2874,vial,same-id-same-name
2875,2875,bottle,same-id-same-name
2876,2876,vase,same-id-same-name
2877,2877,green flask,same-id-same-name
2878,2878,broken flask,same-id-same-name
2879,2879,elven vase,same-id-same-name
2880,2880,mug,same-id-same-name
2881,2881,cup,same-id-same-name
2882,2882,jug,same-id-same-name
2885,2885,brown flask,same-id-same-name
2886,2886,pool,same-id-same-name
2887,2887,pool,same-id-same-name
2888,2888,pool,same-id-same-name
2889,2889,pool,same-id-same-name
2890,2890,pool,same-id-same-name
2891,2891,pool,same-id-same-name
2892,2892,broken bottle,same-id-same-name
2893,2893,amphora,same-id-same-name
2894,2894,broken flask,same-id-same-name
2901,2901,waterskin,same-id-same-name
2902,2902,bowl,same-id-same-name
2903,2903,golden mug,same-id-same-name
2904,2904,large amphora,same-id-same-name
2905,2905,plate,same-id-same-name
2906,2906,watch,same-id-same-name
2907,2907,wall lamp,same-id-same-name
2908,2908,lit wall lamp,same-id-same-name
2909,2909,wall lamp,same-id-same-name
2910,2910,lit wall lamp,same-id-same-name
2911,2911,candelabrum,same-id-same-name
2912,2912,lit candelabrum,same-id-same-name
2913,2913,used candelabrum,same-id-same-name
2914,2914,lamp,same-id-same-name
2915,2915,lit lamp,same-id-same-name
2916,2916,used lamp,same-id-same-name
2917,2917,candlestick,same-id-same-name
2918,2918,lit candlestick,same-id-same-name
2919,2919,used candlestick,same-id-same-name
2920,2920,torch,same-id-same-name
2921,2921,lit torch,same-id-same-name
2922,2922,torch,same-id-same-name
2923,2923,lit torch,same-id-same-name
2924,2924,torch,same-id-same-name
2925,2925,lit torch,same-id-same-name
2926,2926,burnt down torch,same-id-same-name
2927,2927,lit candelabrum,same-id-same-name
2928,2928,torch bearer,same-id-same-name
2929,2929,lit torch bearer,same-id-same-name
2930,2930,torch bearer,same-id-same-name
2931,2931,lit torch bearer,same-id-same-name
2932,2932,oil lamp,same-id-same-name
2933,2933,small oil lamp,same-id-same-name
2934,2934,table lamp,same-id-same-name
2935,2935,lit table lamp,same-id-same-name
2936,2936,wall lamp,same-id-same-name
2937,2937,lit wall lamp,same-id-same-name
2938,2938,wall lamp,same-id-same-name
2939,2939,lit wall lamp,same-id-same-name
2940,2940,torch bearer,same-id-same-name
2941,2941,lit torch bearer,same-id-same-name
2942,2942,torch bearer,same-id-same-name
2943,2943,lit torch bearer,same-id-same-name
2944,2944,wall lamp,same-id-same-name
2945,2945,lit wall lamp,same-id-same-name
2946,2946,wall lamp,same-id-same-name
2947,2947,lit wall lamp,same-id-same-name
2948,2948,wooden flute,same-id-same-name
2949,2949,lyre,same-id-same-name
2950,2950,lute,same-id-same-name
2951,2951,bongo drum,same-id-same-name
2952,2952,drum,same-id-same-name
2953,2953,panpipes,same-id-same-name
2954,2954,simple fanfare,same-id-same-name
2955,2955,fanfare,same-id-same-name
2956,2956,royal fanfare,same-id-same-name
2957,2957,post horn,same-id-same-name
2958,2958,war horn,same-id-same-name
2959,2959,piano,same-id-same-name
2960,2960,piano,same-id-same-name
2961,2961,piano,same-id-same-name
2962,2962,piano,same-id-same-name
2963,2963,harp,same-id-same-name
2964,2964,harp,same-id-same-name
2965,2965,didgeridoo,same-id-same-name
2966,2966,war drum,same-id-same-name
2967,2967,magical key,same-id-same-name
2968,2968,wooden key,same-id-same-name
2969,2969,silver key,same-id-same-name
2970,2970,copper key,same-id-same-name
2971,2971,crystal key,same-id-same-name
2972,2972,golden key,same-id-same-name
2973,2973,bone key,same-id-same-name
2974,2974,water pipe,same-id-same-name
2975,2975,birdcage,same-id-same-name
2976,2976,birdcage,same-id-same-name
2977,2977,pumpkinhead,same-id-same-name
2978,2978,pumpkinhead,same-id-same-name
2979,2979,globe,same-id-same-name
2980,2980,water pipe,same-id-same-name
2981,2981,god flowers,same-id-same-name
2982,2982,indoor plant,same-id-same-name
2983,2983,flower bowl,same-id-same-name
2984,2984,honey flower,same-id-same-name
2985,2985,potted flower,same-id-same-name
2986,2986,christmas tree,same-id-same-name
2987,2987,potted flower,same-id-same-name
2988,2988,exotic flowers,same-id-same-name
2989,2989,wooden doll,same-id-same-name
2990,2990,football,same-id-same-name
2991,2991,doll,same-id-same-name
2992,2992,snowball,same-id-same-name
2993,2993,teddy bear,same-id-same-name
2994,2994,model ship,same-id-same-name
2995,2995,piggy bank,same-id-same-name
2996,2996,broken piggy bank,same-id-same-name
2997,2997,rocking horse,same-id-same-name
2998,2998,rocking horse,same-id-same-name
2999,2999,rocking horse,same-id-same-name
3000,3000,rocking horse,same-id-same-name
3001,3001,bear doll,same-id-same-name
3002,3002,voodoo doll,same-id-same-name
3003,3003,rope,same-id-same-name
3004,3004,wedding ring,same-id-same-name
3005,3005,elven brooch,same-id-same-name
3006,3006,ring of the sky,same-id-same-name
3007,3007,crystal ring,same-id-same-name
3008,3008,crystal necklace,same-id-same-name
3009,3009,bronze necklace,same-id-same-name
3010,3010,emerald bangle,same-id-same-name
3011,3011,crown,same-id-same-name
3012,3012,wolf tooth chain,same-id-same-name
